dataset,subject,num_models,fit_seed,surrogate,surrogate_seed
ds004621,19,7,0,phase,100019
ds004621,19,7,1,none,0
ds004621,19,7,1,phase,100019
ds004621,19,7,2,none,0
ds004621,19,7,2,phase,100019
ds004621,19,8,0,none,0
ds004621,19,8,0,phase,100019
ds004621,19,8,1,none,0
ds004621,19,8,1,phase,100019
ds004621,19,8,2,none,0
ds004621,19,8,2,phase,100019
ds004621,19,9,0,none,0
ds004621,19,9,0,phase,100019
ds004621,19,9,1,none,0
ds004621,19,9,1,phase,100019
ds004621,19,9,2,none,0
ds004621,19,9,2,phase,100019
ds004621,19,10,0,none,0
ds004621,19,10,0,phase,100019
ds004621,19,10,1,none,0
ds004621,19,10,1,phase,100019
ds004621,19,10,2,none,0
ds004621,19,10,2,phase,100019
ds004621,20,1,0,none,0
ds004621,20,1,0,phase,100020
ds004621,20,1,1,none,0
ds004621,20,1,1,phase,100020
ds004621,20,1,2,none,0
ds004621,20,1,2,phase,100020
ds004621,20,2,0,none,0
ds004621,20,2,0,phase,100020
ds004621,20,2,1,none,0
ds004621,20,2,1,phase,100020
ds004621,20,2,2,none,0
ds004621,20,2,2,phase,100020
ds004621,20,3,0,none,0
ds004621,20,3,0,phase,100020
ds004621,20,3,1,none,0
ds004621,20,3,1,phase,100020
ds004621,20,3,2,none,0
ds004621,20,3,2,phase,100020
ds004621,20,4,0,none,0
ds004621,20,4,0,phase,100020
ds004621,20,4,1,none,0
ds004621,20,4,1,phase,100020
ds004621,20,4,2,none,0
ds004621,20,4,2,phase,100020
ds004621,20,5,0,none,0
ds004621,20,5,0,phase,100020
ds004621,20,5,1,none,0
ds004621,20,5,1,phase,100020
ds004621,20,5,2,none,0
ds004621,20,5,2,phase,100020
ds004621,20,6,0,none,0
ds004621,20,6,0,phase,100020
ds004621,20,6,1,none,0
ds004621,20,6,1,phase,100020
ds004621,20,6,2,none,0
ds004621,20,6,2,phase,100020
ds004621,20,7,0,none,0
ds004621,20,7,0,phase,100020
ds004621,20,7,1,none,0
ds004621,20,7,1,phase,100020
ds004621,20,7,2,none,0
ds004621,20,7,2,phase,100020
ds004621,20,8,0,none,0
ds004621,20,8,0,phase,100020
ds004621,20,8,1,none,0
ds004621,20,8,1,phase,100020
ds004621,20,8,2,none,0
ds004621,20,8,2,phase,100020
ds004621,20,9,0,none,0
ds004621,20,9,0,phase,100020
ds004621,20,9,1,none,0
ds004621,20,9,1,phase,100020
ds004621,20,9,2,none,0
ds004621,20,9,2,phase,100020
ds004621,20,10,0,none,0
ds004621,20,10,0,phase,100020
ds004621,20,10,1,none,0
ds004621,20,10,1,phase,100020
ds004621,20,10,2,none,0
ds004621,20,10,2,phase,100020
ds004621,21,1,0,none,0
ds004621,21,1,0,phase,100021
ds004621,21,1,1,none,0
ds004621,21,1,1,phase,100021
ds004621,21,1,2,none,0
ds004621,21,1,2,phase,100021
ds004621,21,2,0,none,0
ds004621,21,2,0,phase,100021
ds004621,21,2,1,none,0
ds004621,21,2,1,phase,100021
ds004621,21,2,2,none,0
ds004621,21,2,2,phase,100021
ds004621,21,3,0,none,0
ds004621,21,3,0,phase,100021
ds004621,21,3,1,none,0
ds004621,21,3,1,phase,100021
ds004621,21,3,2,none,0
ds004621,21,3,2,phase,100021
ds004621,21,4,0,none,0
ds004621,21,4,0,phase,100021
ds004621,21,4,1,none,0
ds004621,21,4,1,phase,100021
ds004621,21,4,2,none,0
ds004621,21,4,2,phase,100021
ds004621,21,5,0,none,0
ds004621,21,5,0,phase,100021
ds004621,21,5,1,none,0
ds004621,21,5,1,phase,100021
ds004621,21,5,2,none,0
ds004621,21,5,2,phase,100021
ds004621,21,6,0,none,0
ds004621,21,6,0,phase,100021
ds004621,21,6,1,none,0
ds004621,21,6,1,phase,100021
ds004621,21,6,2,none,0
ds004621,21,6,2,phase,100021
ds004621,21,7,0,none,0
ds004621,21,7,0,phase,100021
ds004621,21,7,1,none,0
ds004621,21,7,1,phase,100021
ds004621,21,7,2,none,0
ds004621,21,7,2,phase,100021
ds004621,21,8,0,none,0
ds004621,21,8,0,phase,100021
ds004621,21,8,1,none,0
ds004621,21,8,1,phase,100021
ds004621,21,8,2,none,0
ds004621,21,8,2,phase,100021
ds004621,21,9,0,none,0
ds004621,21,9,0,phase,100021
ds004621,21,9,1,none,0
ds004621,21,9,1,phase,100021
ds004621,21,9,2,none,0
ds004621,21,9,2,phase,100021
ds004621,21,10,0,none,0
ds004621,21,10,0,phase,100021
ds004621,21,10,1,none,0
ds004621,21,10,1,phase,100021
ds004621,21,10,2,none,0
ds004621,21,10,2,phase,100021
ds004621,22,1,0,none,0
ds004621,22,1,0,phase,100022
ds004621,22,1,1,none,0
ds004621,22,1,1,phase,100022
ds004621,22,1,2,none,0
ds004621,22,1,2,phase,100022
ds004621,22,2,0,none,0
ds004621,22,2,0,phase,100022
ds004621,22,2,1,none,0
ds004621,22,2,1,phase,100022
ds004621,22,2,2,none,0
ds004621,22,2,2,phase,100022
ds004621,22,3,0,none,0
ds004621,22,3,0,phase,100022
ds004621,22,3,1,none,0
ds004621,22,3,1,phase,100022
ds004621,22,3,2,none,0
ds004621,22,3,2,phase,100022
ds004621,22,4,0,none,0
ds004621,22,4,0,phase,100022
ds004621,22,4,1,none,0
ds004621,22,4,1,phase,100022
ds004621,22,4,2,none,0
ds004621,22,4,2,phase,100022
ds004621,22,5,0,none,0
ds004621,22,5,0,phase,100022
ds004621,22,5,1,none,0
ds004621,22,5,1,phase,100022
ds004621,22,5,2,none,0
ds004621,22,5,2,phase,100022
ds004621,22,6,0,none,0
ds004621,22,6,0,phase,100022
ds004621,22,6,1,none,0
ds004621,22,6,1,phase,100022
ds004621,22,6,2,none,0
ds004621,22,6,2,phase,100022
ds004621,22,7,0,none,0
ds004621,22,7,0,phase,100022
ds004621,22,7,1,none,0
ds004621,22,7,1,phase,100022
ds004621,22,7,2,none,0
ds004621,22,7,2,phase,100022
ds004621,22,8,0,none,0
ds004621,22,8,0,phase,100022
ds004621,22,8,1,none,0
ds004621,22,8,1,phase,100022
ds004621,22,8,2,none,0
ds004621,22,8,2,phase,100022
ds004621,22,9,0,none,0
ds004621,22,9,0,phase,100022
ds004621,22,9,1,none,0
ds004621,22,9,1,phase,100022
ds004621,22,9,2,none,0
ds004621,22,9,2,phase,100022
ds004621,22,10,0,none,0
ds004621,22,10,0,phase,100022
ds004621,22,10,1,none,0
ds004621,22,10,1,phase,100022
ds004621,22,10,2,none,0
ds004621,22,10,2,phase,100022
ds004621,23,1,0,none,0
ds004621,23,1,0,phase,100023
ds004621,23,1,1,none,0
ds004621,23,1,1,phase,100023
ds004621,23,1,2,none,0
ds004621,23,1,2,phase,100023
ds004621,23,2,0,none,0
ds004621,23,2,0,phase,100023
ds004621,23,2,1,none,0
ds004621,23,2,1,phase,100023
ds004621,23,2,2,none,0
ds004621,23,2,2,phase,100023
ds004621,23,3,0,none,0
ds004621,23,3,0,phase,100023
ds004621,23,3,1,none,0
ds004621,23,3,1,phase,100023
ds004621,23,3,2,none,0
ds004621,23,3,2,phase,100023
ds004621,23,4,0,none,0
ds004621,23,4,0,phase,100023
ds004621,23,4,1,none,0
ds004621,23,4,1,phase,100023
ds004621,23,4,2,none,0
ds004621,23,4,2,phase,100023
ds004621,23,5,0,none,0
ds004621,23,5,0,phase,100023
ds004621,23,5,1,none,0
ds004621,23,5,1,phase,100023
ds004621,23,5,2,none,0
ds004621,23,5,2,phase,100023
ds004621,23,6,0,none,0
ds004621,23,6,0,phase,100023
ds004621,23,6,1,none,0
ds004621,23,6,1,phase,100023
ds004621,23,6,2,none,0
ds004621,23,6,2,phase,100023
ds004621,23,7,0,none,0
ds004621,23,7,0,phase,100023
ds004621,23,7,1,none,0
ds004621,23,7,1,phase,100023
ds004621,23,7,2,none,0
ds004621,23,7,2,phase,100023
ds004621,23,8,0,none,0
ds004621,23,8,0,phase,100023
ds004621,23,8,1,none,0
ds004621,23,8,1,phase,100023
ds004621,23,8,2,none,0
ds004621,23,8,2,phase,100023
ds004621,23,9,0,none,0
ds004621,23,9,0,phase,100023
ds004621,23,9,1,none,0
ds004621,23,9,1,phase,100023
ds004621,23,9,2,none,0
ds004621,23,9,2,phase,100023
ds004621,23,10,0,none,0
ds004621,23,10,0,phase,100023
ds004621,23,10,1,none,0
ds004621,23,10,1,phase,100023
ds004621,23,10,2,none,0
ds004621,23,10,2,phase,100023
ds004621,24,1,0,none,0
ds004621,24,1,0,phase,100024
ds004621,24,1,1,none,0
ds004621,24,1,1,phase,100024
ds004621,24,1,2,none,0
ds004621,24,1,2,phase,100024
ds004621,24,2,0,none,0
ds004621,24,2,0,phase,100024
ds004621,24,2,1,none,0
ds004621,24,2,1,phase,100024
ds004621,24,2,2,none,0
ds004621,24,2,2,phase,100024
ds004621,24,3,0,none,0
ds004621,24,3,0,phase,100024
ds004621,24,3,1,none,0
ds004621,24,3,1,phase,100024
ds004621,24,3,2,none,0
ds004621,24,3,2,phase,100024
ds004621,24,4,0,none,0
ds004621,24,4,0,phase,100024
ds004621,24,4,1,none,0
ds004621,24,4,1,phase,100024
ds004621,24,4,2,none,0
ds004621,24,4,2,phase,100024
ds004621,24,5,0,none,0
ds004621,24,5,0,phase,100024
ds004621,24,5,1,none,0
ds004621,24,5,1,phase,100024
ds004621,24,5,2,none,0
ds004621,24,5,2,phase,100024
ds004621,24,6,0,none,0
ds004621,24,6,0,phase,100024
ds004621,24,6,1,none,0
ds004621,24,6,1,phase,100024
ds004621,24,6,2,none,0
ds004621,24,6,2,phase,100024
ds004621,24,7,0,none,0
ds004621,24,7,0,phase,100024
ds004621,24,7,1,none,0
ds004621,24,7,1,phase,100024
ds004621,24,7,2,none,0
ds004621,24,7,2,phase,100024
ds004621,24,8,0,none,0
ds004621,24,8,0,phase,100024
ds004621,24,8,1,none,0
ds004621,24,8,1,phase,100024
ds004621,24,8,2,none,0
ds004621,24,8,2,phase,100024
ds004621,24,9,0,none,0
ds004621,24,9,0,phase,100024
ds004621,24,9,1,none,0
ds004621,24,9,1,phase,100024
ds004621,24,9,2,none,0
ds004621,24,9,2,phase,100024
ds004621,24,10,0,none,0
ds004621,24,10,0,phase,100024
ds004621,24,10,1,none,0
ds004621,24,10,1,phase,100024
ds004621,24,10,2,none,0
ds004621,24,10,2,phase,100024
ds004621,25,1,0,none,0
ds004621,25,1,0,phase,100025
ds004621,25,1,1,none,0
ds004621,25,1,1,phase,100025
ds004621,25,1,2,none,0
ds004621,25,1,2,phase,100025
ds004621,25,2,0,none,0
ds004621,25,2,0,phase,100025
ds004621,25,2,1,none,0
ds004621,25,2,1,phase,100025
ds004621,25,2,2,none,0
ds004621,25,2,2,phase,100025
ds004621,25,3,0,none,0
ds004621,25,3,0,phase,100025
ds004621,25,3,1,none,0
ds004621,25,3,1,phase,100025
ds004621,25,3,2,none,0
ds004621,25,3,2,phase,100025
ds004621,25,4,0,none,0
ds004621,25,4,0,phase,100025
ds004621,25,4,1,none,0
ds004621,25,4,1,phase,100025
ds004621,25,4,2,none,0
ds004621,25,4,2,phase,100025
ds004621,25,5,0,none,0
ds004621,25,5,0,phase,100025
ds004621,25,5,1,none,0
ds004621,25,5,1,phase,100025
ds004621,25,5,2,none,0
ds004621,25,5,2,phase,100025
ds004621,25,6,0,none,0
ds004621,25,6,0,phase,100025
ds004621,25,6,1,none,0
ds004621,25,6,1,phase,100025
ds004621,25,6,2,none,0
ds004621,25,6,2,phase,100025
ds004621,25,7,0,none,0
ds004621,25,7,0,phase,100025
ds004621,25,7,1,none,0
ds004621,25,7,1,phase,100025
ds004621,25,7,2,none,0
ds004621,25,7,2,phase,100025
ds004621,25,8,0,none,0
ds004621,25,8,0,phase,100025
ds004621,25,8,1,none,0
ds004621,25,8,1,phase,100025
ds004621,25,8,2,none,0
ds004621,25,8,2,phase,100025
ds004621,25,9,0,none,0
ds004621,25,9,0,phase,100025
ds004621,25,9,1,none,0
ds004621,25,9,1,phase,100025
ds004621,25,9,2,none,0
ds004621,25,9,2,phase,100025
ds004621,25,10,0,none,0
ds004621,25,10,0,phase,100025
ds004621,25,10,1,none,0
ds004621,25,10,1,phase,100025
ds004621,25,10,2,none,0
ds004621,25,10,2,phase,100025
ds004621,26,1,0,none,0
ds004621,26,1,0,phase,100026
ds004621,26,1,1,none,0
ds004621,26,1,1,phase,100026
ds004621,26,1,2,none,0
ds004621,26,1,2,phase,100026
ds004621,26,2,0,none,0
ds004621,26,2,0,phase,100026
ds004621,26,2,1,none,0
ds004621,26,2,1,phase,100026
ds004621,26,2,2,none,0
ds004621,26,2,2,phase,100026
ds004621,26,3,0,none,0
ds004621,26,3,0,phase,100026
ds004621,26,3,1,none,0
ds004621,26,3,1,phase,100026
ds004621,26,3,2,none,0
ds004621,26,3,2,phase,100026
ds004621,26,4,0,none,0
ds004621,26,4,0,phase,100026
ds004621,26,4,1,none,0
ds004621,26,4,1,phase,100026
ds004621,26,4,2,none,0
ds004621,26,4,2,phase,100026
ds004621,26,5,0,none,0
ds004621,26,5,0,phase,100026
ds004621,26,5,1,none,0
ds004621,26,5,1,phase,100026
ds004621,26,5,2,none,0
ds004621,26,5,2,phase,100026
ds004621,26,6,0,none,0
ds004621,26,6,0,phase,100026
ds004621,26,6,1,none,0
ds004621,26,6,1,phase,100026
ds004621,26,6,2,none,0
ds004621,26,6,2,phase,100026
ds004621,26,7,0,none,0
ds004621,26,7,0,phase,100026
ds004621,26,7,1,none,0
ds004621,26,7,1,phase,100026
ds004621,26,7,2,none,0
ds004621,26,7,2,phase,100026
ds004621,26,8,0,none,0
ds004621,26,8,0,phase,100026
ds004621,26,8,1,none,0
ds004621,26,8,1,phase,100026
ds004621,26,8,2,none,0
ds004621,26,8,2,phase,100026
ds004621,26,9,0,none,0
ds004621,26,9,0,phase,100026
ds004621,26,9,1,none,0
ds004621,26,9,1,phase,100026
ds004621,26,9,2,none,0
ds004621,26,9,2,phase,100026
ds004621,26,10,0,none,0
ds004621,26,10,0,phase,100026
ds004621,26,10,1,none,0
ds004621,26,10,1,phase,100026
ds004621,26,10,2,none,0
ds004621,26,10,2,phase,100026
ds004621,27,1,0,none,0
ds004621,27,1,0,phase,100027
ds004621,27,1,1,none,0
ds004621,27,1,1,phase,100027
ds004621,27,1,2,none,0
ds004621,27,1,2,phase,100027
ds004621,27,2,0,none,0
ds004621,27,2,0,phase,100027
ds004621,27,2,1,none,0
ds004621,27,2,1,phase,100027
ds004621,27,2,2,none,0
ds004621,27,2,2,phase,100027
ds004621,27,3,0,none,0
ds004621,27,3,0,phase,100027
ds004621,27,3,1,none,0
ds004621,27,3,1,phase,100027
ds004621,27,3,2,none,0
ds004621,27,3,2,phase,100027
ds004621,27,4,0,none,0
ds004621,27,4,0,phase,100027
ds004621,27,4,1,none,0
ds004621,27,4,1,phase,100027
ds004621,27,4,2,none,0
ds004621,27,4,2,phase,100027
ds004621,27,5,0,none,0
ds004621,27,5,0,phase,100027
ds004621,27,5,1,none,0
ds004621,27,5,1,phase,100027
ds004621,27,5,2,none,0
ds004621,27,5,2,phase,100027
ds004621,27,6,0,none,0
ds004621,27,6,0,phase,100027
ds004621,27,6,1,none,0
ds004621,27,6,1,phase,100027
ds004621,27,6,2,none,0
ds004621,27,6,2,phase,100027
ds004621,27,7,0,none,0
ds004621,27,7,0,phase,100027
ds004621,27,7,1,none,0
ds004621,27,7,1,phase,100027
ds004621,27,7,2,none,0
ds004621,27,7,2,phase,100027
ds004621,27,8,0,none,0
ds004621,27,8,0,phase,100027
ds004621,27,8,1,none,0
ds004621,27,8,1,phase,100027
ds004621,27,8,2,none,0
ds004621,27,8,2,phase,100027
ds004621,27,9,0,none,0
ds004621,27,9,0,phase,100027
ds004621,27,9,1,none,0
ds004621,27,9,1,phase,100027
ds004621,27,9,2,none,0
ds004621,27,9,2,phase,100027
ds004621,27,10,0,none,0
ds004621,27,10,0,phase,100027
ds004621,27,10,1,none,0
ds004621,27,10,1,phase,100027
ds004621,27,10,2,none,0
ds004621,27,10,2,phase,100027
ds004621,28,1,0,none,0
ds004621,28,1,0,phase,100028
ds004621,28,1,1,none,0
ds004621,28,1,1,phase,100028
ds004621,28,1,2,none,0
ds004621,28,1,2,phase,100028
ds004621,28,2,0,none,0
ds004621,28,2,0,phase,100028
ds004621,28,2,1,none,0
ds004621,28,2,1,phase,100028
ds004621,28,2,2,none,0
ds004621,28,2,2,phase,100028
ds004621,28,3,0,none,0
ds004621,28,3,0,phase,100028
ds004621,28,3,1,none,0
ds004621,28,3,1,phase,100028
ds004621,28,3,2,none,0
ds004621,28,3,2,phase,100028
ds004621,28,4,0,none,0
ds004621,28,4,0,phase,100028
ds004621,28,4,1,none,0
ds004621,28,4,1,phase,100028
ds004621,28,4,2,none,0
ds004621,28,4,2,phase,100028
ds004621,28,5,0,none,0
ds004621,28,5,0,phase,100028
ds004621,28,5,1,none,0
ds004621,28,5,1,phase,100028
ds004621,28,5,2,none,0
ds004621,28,5,2,phase,100028
ds004621,28,6,0,none,0
ds004621,28,6,0,phase,100028
ds004621,28,6,1,none,0
ds004621,28,6,1,phase,100028
ds004621,28,6,2,none,0
ds004621,28,6,2,phase,100028
ds004621,28,7,0,none,0
ds004621,28,7,0,phase,100028
ds004621,28,7,1,none,0
ds004621,28,7,1,phase,100028
ds004621,28,7,2,none,0
ds004621,28,7,2,phase,100028
ds004621,28,8,0,none,0
ds004621,28,8,0,phase,100028
ds004621,28,8,1,none,0
ds004621,28,8,1,phase,100028
ds004621,28,8,2,none,0
ds004621,28,8,2,phase,100028
ds004621,28,9,0,none,0
ds004621,28,9,0,phase,100028
ds004621,28,9,1,none,0
ds004621,28,9,1,phase,100028
ds004621,28,9,2,none,0
ds004621,28,9,2,phase,100028
ds004621,28,10,0,none,0
ds004621,28,10,0,phase,100028
ds004621,28,10,1,none,0
ds004621,28,10,1,phase,100028
ds004621,28,10,2,none,0
ds004621,28,10,2,phase,100028
ds004621,29,1,0,none,0
ds004621,29,1,0,phase,100029
ds004621,29,1,1,none,0
ds004621,29,1,1,phase,100029
ds004621,29,1,2,none,0
ds004621,29,1,2,phase,100029
ds004621,29,2,0,none,0
ds004621,29,2,0,phase,100029
ds004621,29,2,1,none,0
ds004621,29,2,1,phase,100029
ds004621,29,2,2,none,0
ds004621,29,2,2,phase,100029
ds004621,29,3,0,none,0
ds004621,29,3,0,phase,100029
ds004621,29,3,1,none,0
ds004621,29,3,1,phase,100029
ds004621,29,3,2,none,0
ds004621,29,3,2,phase,100029
ds004621,29,4,0,none,0
ds004621,29,4,0,phase,100029
ds004621,29,4,1,none,0
ds004621,29,4,1,phase,100029
ds004621,29,4,2,none,0
ds004621,29,4,2,phase,100029
ds004621,29,5,0,none,0
ds004621,29,5,0,phase,100029
ds004621,29,5,1,none,0
ds004621,29,5,1,phase,100029
ds004621,29,5,2,none,0
ds004621,29,5,2,phase,100029
ds004621,29,6,0,none,0
ds004621,29,6,0,phase,100029
ds004621,29,6,1,none,0
ds004621,29,6,1,phase,100029
ds004621,29,6,2,none,0
ds004621,29,6,2,phase,100029
ds004621,29,7,0,none,0
ds004621,29,7,0,phase,100029
ds004621,29,7,1,none,0
ds004621,29,7,1,phase,100029
ds004621,29,7,2,none,0
ds004621,29,7,2,phase,100029
ds004621,29,8,0,none,0
ds004621,29,8,0,phase,100029
ds004621,29,8,1,none,0
ds004621,29,8,1,phase,100029
ds004621,29,8,2,none,0
ds004621,29,8,2,phase,100029
ds004621,29,9,0,none,0
ds004621,29,9,0,phase,100029
ds004621,29,9,1,none,0
ds004621,29,9,1,phase,100029
ds004621,29,9,2,none,0
ds004621,29,9,2,phase,100029
ds004621,29,10,0,none,0
ds004621,29,10,0,phase,100029
ds004621,29,10,1,none,0
ds004621,29,10,1,phase,100029
ds004621,29,10,2,none,0
ds004621,29,10,2,phase,100029
ds004621,30,1,0,none,0
ds004621,30,1,0,phase,100030
ds004621,30,1,1,none,0
ds004621,30,1,1,phase,100030
ds004621,30,1,2,none,0
ds004621,30,1,2,phase,100030
ds004621,30,2,0,none,0
ds004621,30,2,0,phase,100030
ds004621,30,2,1,none,0
ds004621,30,2,1,phase,100030
ds004621,30,2,2,none,0
ds004621,30,2,2,phase,100030
ds004621,30,3,0,none,0
ds004621,30,3,0,phase,100030
ds004621,30,3,1,none,0
ds004621,30,3,1,phase,100030
ds004621,30,3,2,none,0
ds004621,30,3,2,phase,100030
ds004621,30,4,0,none,0
ds004621,30,4,0,phase,100030
ds004621,30,4,1,none,0
ds004621,30,4,1,phase,100030
ds004621,30,4,2,none,0
ds004621,30,4,2,phase,100030
ds004621,30,5,0,none,0
ds004621,30,5,0,phase,100030
ds004621,30,5,1,none,0
ds004621,30,5,1,phase,100030
ds004621,30,5,2,none,0
ds004621,30,5,2,phase,100030
ds004621,30,6,0,none,0
ds004621,30,6,0,phase,100030
ds004621,30,6,1,none,0
ds004621,30,6,1,phase,100030
ds004621,30,6,2,none,0
ds004621,30,6,2,phase,100030
ds004621,30,7,0,none,0
ds004621,30,7,0,phase,100030
ds004621,30,7,1,none,0
ds004621,30,7,1,phase,100030
ds004621,30,7,2,none,0
ds004621,30,7,2,phase,100030
ds004621,30,8,0,none,0
ds004621,30,8,0,phase,100030
ds004621,30,8,1,none,0
ds004621,30,8,1,phase,100030
ds004621,30,8,2,none,0
ds004621,30,8,2,phase,100030
ds004621,30,9,0,none,0
ds004621,30,9,0,phase,100030
ds004621,30,9,1,none,0
ds004621,30,9,1,phase,100030
ds004621,30,9,2,none,0
ds004621,30,9,2,phase,100030
ds004621,30,10,0,none,0
ds004621,30,10,0,phase,100030
ds004621,30,10,1,none,0
ds004621,30,10,1,phase,100030
ds004621,30,10,2,none,0
ds004621,30,10,2,phase,100030
ds004621,31,1,0,none,0
ds004621,31,1,0,phase,100031
ds004621,31,1,1,none,0
ds004621,31,1,1,phase,100031
ds004621,31,1,2,none,0
ds004621,31,1,2,phase,100031
ds004621,31,2,0,none,0
ds004621,31,2,0,phase,100031
ds004621,31,2,1,none,0
ds004621,31,2,1,phase,100031
ds004621,31,2,2,none,0
ds004621,31,2,2,phase,100031
ds004621,31,3,0,none,0
ds004621,31,3,0,phase,100031
ds004621,31,3,1,none,0
ds004621,31,3,1,phase,100031
ds004621,31,3,2,none,0
ds004621,31,3,2,phase,100031
ds004621,31,4,0,none,0
ds004621,31,4,0,phase,100031
ds004621,31,4,1,none,0
ds004621,31,4,1,phase,100031
ds004621,31,4,2,none,0
ds004621,31,4,2,phase,100031
ds004621,31,5,0,none,0
ds004621,31,5,0,phase,100031
ds004621,31,5,1,none,0
ds004621,31,5,1,phase,100031
ds004621,31,5,2,none,0
ds004621,31,5,2,phase,100031
ds004621,31,6,0,none,0
ds004621,31,6,0,phase,100031
ds004621,31,6,1,none,0
ds004621,31,6,1,phase,100031
ds004621,31,6,2,none,0
ds004621,31,6,2,phase,100031
ds004621,31,7,0,none,0
ds004621,31,7,0,phase,100031
ds004621,31,7,1,none,0
ds004621,31,7,1,phase,100031
ds004621,31,7,2,none,0
ds004621,31,7,2,phase,100031
ds004621,31,8,0,none,0
ds004621,31,8,0,phase,100031
ds004621,31,8,1,none,0
ds004621,31,8,1,phase,100031
ds004621,31,8,2,none,0
ds004621,31,8,2,phase,100031
ds004621,31,9,0,none,0
ds004621,31,9,0,phase,100031
ds004621,31,9,1,none,0
ds004621,31,9,1,phase,100031
ds004621,31,9,2,none,0
ds004621,31,9,2,phase,100031
ds004621,31,10,0,none,0
ds004621,31,10,0,phase,100031
ds004621,31,10,1,none,0
ds004621,31,10,1,phase,100031
ds004621,31,10,2,none,0
ds004621,31,10,2,phase,100031
ds004621,32,1,0,none,0
ds004621,32,1,0,phase,100032
ds004621,32,1,1,none,0
ds004621,32,1,1,phase,100032
ds004621,32,1,2,none,0
ds004621,32,1,2,phase,100032
ds004621,32,2,0,none,0
ds004621,32,2,0,phase,100032
ds004621,32,2,1,none,0
ds004621,32,2,1,phase,100032
ds004621,32,2,2,none,0
ds004621,32,2,2,phase,100032
ds004621,32,3,0,none,0
ds004621,32,3,0,phase,100032
ds004621,32,3,1,none,0
ds004621,32,3,1,phase,100032
ds004621,32,3,2,none,0
ds004621,32,3,2,phase,100032
ds004621,32,4,0,none,0
ds004621,32,4,0,phase,100032
ds004621,32,4,1,none,0
ds004621,32,4,1,phase,100032
ds004621,32,4,2,none,0
ds004621,32,4,2,phase,100032
ds004621,32,5,0,none,0
ds004621,32,5,0,phase,100032
ds004621,32,5,1,none,0
ds004621,32,5,1,phase,100032
ds004621,32,5,2,none,0
ds004621,32,5,2,phase,100032
ds004621,32,6,0,none,0
ds004621,32,6,0,phase,100032
ds004621,32,6,1,none,0
ds004621,32,6,1,phase,100032
ds004621,32,6,2,none,0
ds004621,32,6,2,phase,100032
ds004621,32,7,0,none,0
ds004621,32,7,0,phase,100032
ds004621,32,7,1,none,0
ds004621,32,7,1,phase,100032
ds004621,32,7,2,none,0
ds004621,32,7,2,phase,100032
ds004621,32,8,0,none,0
ds004621,32,8,0,phase,100032
ds004621,32,8,1,none,0
ds004621,32,8,1,phase,100032
ds004621,32,8,2,none,0
ds004621,32,8,2,phase,100032
ds004621,32,9,0,none,0
ds004621,32,9,0,phase,100032
ds004621,32,9,1,none,0
ds004621,32,9,1,phase,100032
ds004621,32,9,2,none,0
ds004621,32,9,2,phase,100032
ds004621,32,10,0,none,0
ds004621,32,10,0,phase,100032
ds004621,32,10,1,none,0
ds004621,32,10,1,phase,100032
ds004621,32,10,2,none,0
ds004621,32,10,2,phase,100032
ds004621,33,1,0,none,0
ds004621,33,1,0,phase,100033
ds004621,33,1,1,none,0
ds004621,33,1,1,phase,100033
ds004621,33,1,2,none,0
ds004621,33,1,2,phase,100033
ds004621,33,2,0,none,0
ds004621,33,2,0,phase,100033
ds004621,33,2,1,none,0
ds004621,33,2,1,phase,100033
ds004621,33,2,2,none,0
ds004621,33,2,2,phase,100033
ds004621,33,3,0,none,0
ds004621,33,3,0,phase,100033
ds004621,33,3,1,none,0
ds004621,33,3,1,phase,100033
ds004621,33,3,2,none,0
ds004621,33,3,2,phase,100033
ds004621,33,4,0,none,0
ds004621,33,4,0,phase,100033
ds004621,33,4,1,none,0
ds004621,33,4,1,phase,100033
ds004621,33,4,2,none,0
ds004621,33,4,2,phase,100033
ds004621,33,5,0,none,0
ds004621,33,5,0,phase,100033
ds004621,33,5,1,none,0
ds004621,33,5,1,phase,100033
ds004621,33,5,2,none,0
ds004621,33,5,2,phase,100033
ds004621,33,6,0,none,0
ds004621,33,6,0,phase,100033
ds004621,33,6,1,none,0
ds004621,33,6,1,phase,100033
ds004621,33,6,2,none,0
ds004621,33,6,2,phase,100033
ds004621,33,7,0,none,0
ds004621,33,7,0,phase,100033
ds004621,33,7,1,none,0
ds004621,33,7,1,phase,100033
ds004621,33,7,2,none,0
ds004621,33,7,2,phase,100033
ds004621,33,8,0,none,0
ds004621,33,8,0,phase,100033
ds004621,33,8,1,none,0
ds004621,33,8,1,phase,100033
ds004621,33,8,2,none,0
ds004621,33,8,2,phase,100033
ds004621,33,9,0,none,0
ds004621,33,9,0,phase,100033
ds004621,33,9,1,none,0
ds004621,33,9,1,phase,100033
ds004621,33,9,2,none,0
ds004621,33,9,2,phase,100033
ds004621,33,10,0,none,0
ds004621,33,10,0,phase,100033
ds004621,33,10,1,none,0
ds004621,33,10,1,phase,100033
ds004621,33,10,2,none,0
ds004621,33,10,2,phase,100033
ds004621,34,1,0,none,0
ds004621,34,1,0,phase,100034
ds004621,34,1,1,none,0
ds004621,34,1,1,phase,100034
ds004621,34,1,2,none,0
ds004621,34,1,2,phase,100034
ds004621,34,2,0,none,0
ds004621,34,2,0,phase,100034
ds004621,34,2,1,none,0
ds004621,34,2,1,phase,100034
