dataset,subject,component,mean_rho,activation,empirical_density,fitted_density
ds004505,sub-01,7,1.4205420042984873,2.6000155063137598,0.013409967941326522,0.013000438006752848
ds004505,sub-01,7,1.4205420042984873,2.662666482369513,0.011578561090462505,0.011644055574507043
ds004505,sub-01,7,1.4205420042984873,2.7253174584252662,0.010418670084915295,0.010442391274003497
ds004505,sub-01,7,1.4205420042984873,2.7879684344810194,0.0093198259743968864,0.0093777289130287135
ds004505,sub-01,7,1.4205420042984873,2.8506194105367726,0.009258779079368085,0.0084342279843304165
ds004505,sub-01,7,1.4205420042984873,2.9132703865925258,0.0083634246189456772,0.0075977611466561974
ds004505,sub-01,7,1.4205420042984873,2.975921362648279,0.0075698149835712698,0.0068557589810581635
ds004505,sub-01,7,1.4205420042984873,3.0385723387040322,0.0064709708730528587,0.0061970630585046239
ds004505,sub-01,7,1.4205420042984873,3.1012233147597854,0.0053721267625344493,0.0056117880049482739
ds004505,sub-01,7,1.4205420042984873,3.1638742908155386,0.0059011998527840536,0.0050911929563795932
ds004505,sub-01,7,1.4205420042984873,3.2265252668712918,0.005127939182419247,0.0046275625539029981
ds004505,sub-01,7,1.4205420042984873,3.289176242927045,0.0044360743720928408,0.0042140974322763692
ds004505,sub-01,7,1.4205420042984873,3.3518272189827982,0.0038256054218048347,0.0038448139994561748
ds004505,sub-01,7,1.4205420042984873,3.4144781950385514,0.0040087461068912368,0.0035144531844442015
ds004505,sub-01,7,1.4205420042984873,3.4771291710943046,0.0036831626667376337,0.0032183977413267981
ds004505,sub-01,7,1.4205420042984873,3.5397801471500578,0.003418626121612831,0.0029525976343236109
ds004505,sub-01,7,1.4205420042984873,3.602431123205811,0.0028488551013440265,0.0027135029877547187
ds004505,sub-01,7,1.4205420042984873,3.6650820992615643,0.0029709488914016276,0.0024980040623013783
ds004505,sub-01,7,1.4205420042984873,3.7277330753173175,0.0025436206262000232,0.0023033777113701344
ds004505,sub-01,7,1.4205420042984873,3.7903840513730707,0.0024418758011520224,0.0021272397757529909
ds004505,sub-01,7,1.4205420042984873,3.8530350274288239,0.0023604799411136215,0.0019675028884646915
ds004505,sub-01,7,1.4205420042984873,3.9156860034845771,0.0016279172007680151,0.0018223391823483925
ds004505,sub-01,7,1.4205420042984873,3.9783369795403303,0.0015058234107104137,0.0016901474188267601
ds004505,sub-01,7,1.4205420042984873,4.0409879555960835,0.0016686151307872155,0.0015695240854009314
ds004505,sub-01,7,1.4205420042984873,4.1036389316518367,0.0013837296206528128,0.0014592380408109745
ds004505,sub-01,7,1.4205420042984873,4.1662899077075899,0.0013837296206528128,0.0013582083190668501
ds004505,sub-01,7,1.4205420042984873,4.2289408837633431,0.0014040785856624129,0.0012654847359597854
ds004505,sub-01,7,1.4205420042984873,4.2915918598190963,0.001322682725624012,0.0011802309734854459
ds004505,sub-01,7,1.4205420042984873,4.3542428358748495,0.0011191930755280104,0.0011017098483346738
ds004505,sub-01,7,1.4205420042984873,4.4168938119306027,0.0009767503204608089,0.0010292704998581723
ds004505,sub-01,7,1.4205420042984873,4.4795447879863559,0.0010174482504800094,0.00096233726043021847
ds004505,sub-01,7,1.4205420042984873,4.5421957640421091,0.00083430756539360775,0.00090039999676216995
ds004505,sub-01,7,1.4205420042984873,4.6048467400978623,0.0010174482504800094,0.00084300573436698549
ds004505,sub-01,7,1.4205420042984873,4.6674977161536155,0.00081395860038400753,0.00078975139903115252
ds004505,sub-01,7,1.4205420042984873,4.7301486922093687,0.00069186481032640639,0.00074027752883877075
ds004505,sub-01,7,1.4205420042984873,4.7927996682651219,0.00067151584531680616,0.00069426282807868902
ds004505,sub-01,7,1.4205420042984873,4.8554506443208751,0.00050872412524000468,0.00065141945034044981
ds004505,sub-01,7,1.4205420042984873,4.9181016203766283,0.00054942205525920502,0.00061148891237709909
ds004505,sub-01,7,1.4205420042984873,4.9807525964323816,0.00054942205525920502,0.00057423855300246047
ds004505,sub-01,60,1.7660032018430276,-4.9773431180724508,0.00018320050628044669,0.00026788878077194095
ds004505,sub-01,60,1.7660032018430276,-4.9147350285369473,0.00014248928266256966,0.00027698413779836682
ds004505,sub-01,60,1.7660032018430276,-4.8521269390014456,0.00026462295351620079,0.00028657906063629321
ds004505,sub-01,60,1.7660032018430276,-4.7895188494659422,0.00020355611808938522,0.00029675030045356879
ds004505,sub-01,60,1.7660032018430276,-4.7269107599304405,0.00036640101256089338,0.00030759324963621615
ds004505,sub-01,60,1.7660032018430276,-4.6643026703949371,0.00028497856532513932,0.00031922649800334319
ds004505,sub-01,60,1.7660032018430276,-4.6016945808594354,0.00048853468341452451,0.00033179740569513661
ds004505,sub-01,60,1.7660032018430276,-4.5390864913239319,0.00034604540075195485,0.00034548889027134901
ds004505,sub-01,60,1.7660032018430276,-4.4764784017884303,0.00042746784798770897,0.00036052765625428353
ds004505,sub-01,60,1.7660032018430276,-4.4138703122529268,0.00034604540075195485,0.00037719412887603638
ds004505,sub-01,60,1.7660032018430276,-4.3512622227174251,0.00036640101256089859,0.00039583438989023877
ds004505,sub-01,60,1.7660032018430276,-4.2886541331819226,0.00046817907160557937,0.00041687445154727789
ds004505,sub-01,60,1.7660032018430276,-4.22604604364642,0.00071244641331285837,0.00044083724454968651
ds004505,sub-01,60,1.7660032018430276,-4.1634379541109183,0.0005088902952234631,0.00046836273607573812
ds004505,sub-01,60,1.7660032018430276,-4.1008298645754149,0.00056995713065027863,0.00050023163354745155
ds004505,sub-01,60,1.7660032018430276,-4.0382217750399132,0.00081422447235754089,0.00053739316713094607
ds004505,sub-01,60,1.7660032018430276,-3.9756136855044102,0.00079386886054860241,0.00058099747699978026
ds004505,sub-01,60,1.7660032018430276,-3.9130055959689076,0.00089564691959329501,0.00063243315773569241
ds004505,sub-01,60,1.7660032018430276,-3.8503975064334051,0.00083458008416647936,0.00069337052899002031
ds004505,sub-01,60,1.7660032018430276,-3.7877894168979025,0.00093635814321117207,0.00076581120530395464
ds004505,sub-01,60,1.7660032018430276,-3.7251813273623999,0.0010788474258737416,0.00085214452492570641
ds004505,sub-01,60,1.7660032018430276,-3.6625732378268974,0.00091600253140223349,0.00095521136324768538
ds004505,sub-01,60,1.7660032018430276,-3.5999651482913948,0.0012009810967273729,0.0010783757963892279
ds004505,sub-01,60,1.7660032018430276,-3.5373570587558922,0.0018727162864223441,0.0012256049894194172
ds004505,sub-01,60,1.7660032018430276,-3.4747489692203897,0.001954138733658098,0.0014015575564994991
ds004505,sub-01,60,1.7660032018430276,-3.4121408796848871,0.001832005062804467,0.0016116804715426447
ds004505,sub-01,60,1.7660032018430276,-3.3495327901493845,0.0022594729107921758,0.0018623143927399936
ds004505,sub-01,60,1.7660032018430276,-3.286924700613882,0.0025037402524994384,0.0021608069978347323
ds004505,sub-01,60,1.7660032018430276,-3.2243166110783794,0.0028294300414424549,0.0025156336054532012
ds004505,sub-01,60,1.7660032018430276,-3.1617085215428773,0.0028701412650603518,0.002936523978367168
ds004505,sub-01,60,1.7660032018430276,-3.0991004320073747,0.0036436545137999952,0.003434593766046603
ds004505,sub-01,60,1.7660032018430276,-3.0364923424718722,0.0039693443027430117,0.0040224785470329939
ds004505,sub-01,60,1.7660032018430276,-2.9738842529363696,0.005109258564043569,0.0047144678797336617
ds004505,sub-01,60,1.7660032018430276,-2.911276163400867,0.0060252610954458028,0.0055266361693396887
ds004505,sub-01,60,1.7660032018430276,-2.8486680738653645,0.0067784187323765279,0.0064769665182060248
ds004505,sub-01,60,1.7660032018430276,-2.7860599843298619,0.0073280202512178679,0.0075854630604801866
ds004505,sub-01,60,1.7660032018430276,-2.7234518947943593,0.009587493162010045,0.0088742466064069148
ds004505,sub-01,60,1.7660032018430276,-2.6608438052588568,0.01009638345723358,0.010367627759274684
ds004505,sub-01,60,1.7660032018430276,-2.5982357157233547,0.011277008942151941,0.012092151044499642
ds004505,sub-01,60,1.7660032018430276,-2.5356276261878521,0.014167505819021212,0.014076603036223313
ds004505,sub-01,60,1.7660032018430276,-2.4730195366523495,0.01691551341322791,0.016351977016317902
ds004505,sub-01,60,1.7660032018430276,-2.410411447116847,0.018503251134325119,0.01895138639144656
ds004505,sub-01,60,1.7660032018430276,-2.3478033575813444,0.022411528601641313,0.021909918965834396
ds004505,sub-01,60,1.7660032018430276,-2.2851952680458418,0.025485225984791034,0.025264424261907739
ds004505,sub-01,60,1.7660032018430276,-2.2225871785103393,0.028538567756131807,0.029053226438891955
ds004505,sub-01,60,1.7660032018430276,-2.1599790889748367,0.032752179400582088,0.033315756019627864
ds004505,sub-01,60,1.7660032018430276,-2.0973709994393341,0.039062419061353028,0.038092094632849925
ds004505,sub-01,60,1.7660032018430276,-2.0347629099038316,0.042176827668120621,0.043422428339954182
ds004505,sub-01,60,1.7660032018430276,-1.9721548203683292,0.047428575514827098,0.049346406860765864
ds004505,sub-01,60,1.7660032018430276,-1.9095467308328269,0.058278116608990987,0.055902408149191049
ds004505,sub-01,60,1.7660032018430276,-1.8469386412973243,0.061860704287364177,0.063126710289839141
ds004505,sub-01,60,1.7660032018430276,-1.7843305517618218,0.071041085213195437,0.071052575566985576
ds004505,sub-01,60,1.7660032018430276,-1.7217224622263192,0.078816928924209953,0.079709254755068695
ds004505,sub-01,60,1.7660032018430276,-1.6591143726908166,0.08518823542040771,0.08912092313226741
ds004505,sub-01,60,1.7660032018430276,-1.5965062831553141,0.095569597442966364,0.099305563341031966
ds004505,sub-01,60,1.7660032018430276,-1.5338981936198115,0.11018492672178422,0.1102738139052641
ds004505,sub-01,60,1.7660032018430276,-1.4712901040843089,0.11993526477826578,0.12202780583522937
ds004505,sub-01,60,1.7660032018430276,-1.4086820145488064,0.13391957009100655,0.13456001316017766
ds004505,sub-01,60,1.7660032018430276,-1.346073925013304,0.14829063202811821,0.14785214625899548
ds004505,sub-01,60,1.7660032018430276,-1.2834658354778017,0.16176604704563444,0.16187411932984394
ds004505,sub-01,60,1.7660032018430276,-1.2208577459422991,0.17607604214731823,0.17658312505753734
ds004505,sub-01,60,1.7660032018430276,-1.1582496564067966,0.19712374475776065,0.19192285030030923
ds004505,sub-01,60,1.7660032018430276,-1.095641566871294,0.20874679910066457,0.20782286621622684
ds004505,sub-01,60,1.7660032018430276,-1.0330334773357914,0.2269447160578556,0.22419822446584167
ds004505,sub-01,60,1.7660032018430276,-0.97042538780028886,0.23669505411433714,0.2409492877275457
ds004505,sub-01,60,1.7660032018430276,-0.9078172982647863,0.26197672398103877,0.25796181747605218
ds004505,sub-01,60,1.7660032018430276,-0.84520920872928373,0.27125888296591477,0.27510733445624669
ds004505,sub-01,60,1.7660032018430276,-0.78260111919378117,0.29428107992182423,0.29224375702745453
ds004505,sub-01,60,1.7660032018430276,-0.7199930296582786,0.3118479729129382,0.30921630871986955
ds004505,sub-01,60,1.7660032018430276,-0.65738494012277604,0.33043264649449905,0.32585866742027569
ds004505,sub-01,60,1.7660032018430276,-0.59477685058727348,0.34339917121679286,0.3419943016510279
ds004505,sub-01,60,1.7660032018430276,-0.53216876105177091,0.36045717391268339,0.35743789838402318
ds004505,sub-01,60,1.7660032018430276,-0.46956067151626835,0.37841082352816718,0.37199671851079208
ds004505,sub-01,60,1.7660032018430276,-0.40695258198076578,0.38706195854696601,0.38547158917703894
ds004505,sub-01,60,1.7660032018430276,-0.34434449244526366,0.39872572411349344,0.39765697480006551
ds004505,sub-01,60,1.7660032018430276,-0.28173640290976154,0.40633872293003082,0.40833891474819367
ds004505,sub-01,60,1.7660032018430276,-0.21912831337425898,0.41537661457319952,0.41728767265329303
ds004505,sub-01,60,1.7660032018430276,-0.15652022383875641,0.4181246221674062,0.4242341116141734
ds004505,sub-01,60,1.7660032018430276,-0.093912134303253847,0.42691824646886767,0.42864327379553335
ds004505,sub-01,60,1.7660032018430276,-0.031304044767751282,0.42726429186961962,0.42966479591566564
ds004505,sub-01,60,1.7660032018430276,0.031304044767751282,0.42842456174272908,0.4281802772314145
ds004505,sub-01,60,1.7660032018430276,0.093912134303253847,0.42638900056183526,0.42463449959982374
ds004505,sub-01,60,1.7660032018430276,0.15652022383875641,0.41745288697771121,0.41928057050038164
ds004505,sub-01,60,1.7660032018430276,0.21912831337425898,0.41476594621893131,0.41232531946656287
ds004505,sub-01,60,1.7660032018430276,0.28173640290976154,0.40446600664360843,0.40395382067228269
ds004505,sub-01,60,1.7660032018430276,0.34434449244526411,0.39624233947279724,0.39433568234673577
ds004505,sub-01,60,1.7660032018430276,0.40695258198076667,0.38396790555200733,0.38362511590614123
ds004505,sub-01,60,1.7660032018430276,0.46956067151626923,0.37322014251688784,0.37195766271443848
ds004505,sub-01,60,1.7660032018430276,0.5321687610517718,0.36214668969282526,0.35944353888694225
ds004505,sub-01,60,1.7660032018430276,0.59477685058727436,0.34647286859994259,0.34615420817231957
ds004505,sub-01,60,1.7660032018430276,0.65738494012277693,0.32849886337264989,0.33208567168210795
ds004505,sub-01,60,1.7660032018430276,0.71999302965827949,0.31536949375588458,0.31679014946357492
ds004505,sub-01,60,1.7660032018430276,0.78260111919378206,0.29444392481629572,0.29924957899654026
ds004505,sub-01,60,1.7660032018430276,0.84520920872928462,0.27995072920833153,0.28113622874918015
ds004505,sub-01,60,1.7660032018430276,0.90781729826478719,0.26702491570965553,0.26288376262031193
ds004505,sub-01,60,1.7660032018430276,0.97042538780028975,0.25027224719089913,0.24475001342072433
ds004505,sub-01,60,1.7660032018430276,1.0330334773357919,0.22841032010810242,0.2269284621114675
ds004505,sub-01,60,1.7660032018430276,1.095641566871294,0.21011062509186343,0.20957215730258383
ds004505,sub-01,60,1.7660032018430276,1.1582496564067966,0.19234017598266009,0.19280316451586588
ds004505,sub-01,60,1.7660032018430276,1.2208577459422991,0.17501755033325342,0.1767176227882874
ds004505,sub-01,60,1.7660032018430276,1.2834658354778017,0.16249884907075623,0.16138911594577063
ds004505,sub-01,60,1.7660032018430276,1.3460739250133043,0.14678431675425568,0.14687130693896452
ds004505,sub-01,60,1.7660032018430276,1.4086820145488068,0.13518161802316073,0.13320021647065822
ds004505,sub-01,60,1.7660032018430276,1.4712901040843094,0.12254078308980991,0.12039630843442131
ds004505,sub-01,60,1.7660032018430276,1.5338981936198119,0.10757940841024009,0.10846645020564495
ds004505,sub-01,60,1.7660032018430276,1.5965062831553145,0.097421958117579768,0.097405772256751039
ds004505,sub-01,60,1.7660032018430276,1.6591143726908171,0.085880326221911621,0.08719943113048767
ds004505,sub-01,60,1.7660032018430276,1.7217224622263196,0.078531950358884814,0.077824270715376592
ds004505,sub-01,60,1.7660032018430276,1.7843305517618222,0.069555125551142932,0.069250373544713764
ds004505,sub-01,60,1.7660032018430276,1.8469386412973248,0.061290747156713891,0.061442493729438122
ds004505,sub-01,60,1.7660032018430276,1.9095467308328273,0.054044149352731781,0.054361364654816932
ds004505,sub-01,60,1.7660032018430276,1.9721548203683299,0.047815332139196594,0.047964876880084426
ds004505,sub-01,60,1.7660032018430276,2.0347629099038325,0.041993627161840172,0.042209124280639443
ds004505,sub-01,60,1.7660032018430276,2.097370999439335,0.036640101256089345,0.037049319061685446
ds004505,sub-01,60,1.7660032018430276,2.1599790889748376,0.032446845223448005,0.032440578666584764
ds004505,sub-01,60,1.7660032018430276,2.2225871785103402,0.028457145308896058,0.028338589695097262
ds004505,sub-01,60,1.7660032018430276,2.2851952680458427,0.024182466829018968,0.024700155679475106
ds004505,sub-01,60,1.7660032018430276,2.3478033575813448,0.020416678644365627,0.021483636918721263
ds004505,sub-01,60,1.7660032018430276,2.410411447116847,0.019521031724772042,0.018649291546535718
ds004505,sub-01,60,1.7660032018430276,2.4730195366523495,0.015714532316500541,0.016159527627124221
ds004505,sub-01,60,1.7660032018430276,2.5356276261878521,0.013434703793899425,0.013979076367304047
ds004505,sub-01,60,1.7660032018430276,2.5982357157233547,0.012172655861745235,0.012075096542684946
ds004505,sub-01,60,1.7660032018430276,2.6608438052588572,0.011460209448432387,0.010417220003513136
ds004505,sub-01,60,1.7660032018430276,2.7234518947943598,0.0083458008416647939,0.0089775476966571423
ds004505,sub-01,60,1.7660032018430276,2.7860599843298623,0.0076944212637787618,0.0077306050579754228
ds004505,sub-01,60,1.7660032018430276,2.8486680738653649,0.0061881059899173106,0.0066532649353181223
ds004505,sub-01,60,1.7660032018430276,2.9112761634008675,0.0050889029522346307,0.0057246454345477463
ds004505,sub-01,60,1.7660032018430276,2.97388425293637,0.0050889029522346307,0.0049259892728108906
ds004505,sub-01,60,1.7660032018430276,3.0364923424718722,0.0042339672562592733,0.0042405304037679559
ds004505,sub-01,60,1.7660032018430276,3.0991004320073747,0.003826855020080388,0.0036533528726578829
ds004505,sub-01,60,1.7660032018430276,3.1617085215428773,0.0030329861595318826,0.0031512460842392114
ds004505,sub-01,60,1.7660032018430276,3.2243166110783799,0.0029312081004871059,0.0027225599385636524
ds004505,sub-01,60,1.7660032018430276,3.2869247006138824,0.0027480075942067396,0.0023570626187890396
ds004505,sub-01,60,1.7660032018430276,3.349532790149385,0.0020966280163206381,0.0020458032086764356
ds004505,sub-01,60,1.7660032018430276,3.4121408796848876,0.0020762724045117588,0.0017809807786622249
ds004505,sub-01,60,1.7660032018430276,3.4747489692203901,0.0014656040502435529,0.0015558211093512451
ds004505,sub-01,60,1.7660032018430276,3.5373570587558927,0.0015063152738614722,0.0013644618186359025
ds004505,sub-01,60,1.7660032018430276,3.5999651482913952,0.0014452484384346147,0.0012018463203832524
ds004505,sub-01,60,1.7660032018430276,3.6625732378268978,0.0012009810967273898,0.0010636267644496935
ds004505,sub-01,60,1.7660032018430276,3.7251813273624004,0.00087529130778434396,0.00094607588451402604
ds004505,sub-01,60,1.7660032018430276,3.7877894168979029,0.0009160025314022466,0.00084600750617505355
ds004505,sub-01,60,1.7660032018430276,3.8503975064334055,0.00069209080150390006,0.00076070533702155083
ds004505,sub-01,60,1.7660032018430276,3.9130055959689081,0.00077351324873967489,0.00068785956704224462
ds004505,sub-01,60,1.7660032018430276,3.9756136855044106,0.00073280202512177647,0.00062551074608955398
ds004505,sub-01,60,1.7660032018430276,4.0382217750399132,0.00065137957788604197,0.00057200036976693574
ds004505,sub-01,60,1.7660032018430276,4.1008298645754158,0.00044782345979664111,0.00052592759113160258
ds004505,sub-01,60,1.7660032018430276,4.1634379541109183,0.00030533417713408218,0.00048611147854040984
ds004505,sub-01,60,1.7660032018430276,4.2260460436464209,0.00038675662436982649,0.00045155825588701239
ds004505,sub-01,60,1.7660032018430276,4.2886541331819235,0.00044782345979665385,0.00042143298698011945
ds004505,sub-01,60,1.7660032018430276,4.3512622227174251,0.00036640101256089859,0.00039503519800537085
ds004505,sub-01,60,1.7660032018430276,4.4138703122529277,0.00046817907160557937,0.00037177796849065692
ds004505,sub-01,60,1.7660032018430276,4.4764784017884303,0.00026462295351620458,0.00035117005999563524
ds004505,sub-01,60,1.7660032018430276,4.5390864913239328,0.0004071122361787647,0.0003328006913109106
ds004505,sub-01,60,1.7660032018430276,4.6016945808594354,0.00034604540075195979,0.00031632660807449247
ds004505,sub-01,60,1.7660032018430276,4.664302670394938,0.00030533417713407351,0.00030146113249182393
ds004505,sub-01,60,1.7660032018430276,4.7269107599304405,0.00032568978894302098,0.00028796491463889819
ds004505,sub-01,60,1.7660032018430276,4.7895188494659431,0.00032568978894301171,0.00027563814020857184
ds004505,sub-01,60,1.7660032018430276,4.8521269390014456,0.00032568978894302098,0.0002643139802756796
ds004505,sub-01,60,1.7660032018430276,4.9147350285369482,0.00032568978894301171,0.00025385309659301685
ds004505,sub-01,60,1.7660032018430276,4.9773431180724508,0.00032568978894302098,0.00024413904108079313
