run_id,method,subject,component,dipole_residual_variance_percent,dipole_x,dipole_y,dipole_z,iclabel_brain,iclabel_muscle,iclabel_eye,kurtosis,variance_explained,topomap_path,notes
sub-39__infomax_cpu,Infomax,sub-39,14,43.446509342044294,-0.0342322154291498,0.051262020649546804,0.023719198972887344,0.9024527072906494,,,0.9966369367497103,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,0,23.656354783809178,-0.0006556188483036106,0.030862818436962862,0.05836406528301586,,,,0.09733724273386901,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,1,38.1295571833665,0.03994226554536175,-0.029873475215015332,0.0433200667447306,0.9603738188743591,,,509.26164591332133,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,2,12.19641261381004,0.06140309858831993,0.01219590191915722,0.021117234276004662,0.8233275413513184,,,897.8584675705238,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,3,4.809030983561499,-0.009258031089602459,0.011993980719841785,0.06439032501286139,0.9996961951255798,,,0.8596393210974647,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,4,4.943984990401404,0.027180397730992387,-0.04616025425039747,0.03860345890764905,0.9684537053108215,,,695.999546749837,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,5,35.532433155217376,0.04585213872718549,-0.037892951265756446,0.0287411721156359,0.8379055261611938,,,1010.0645181739543,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,6,30.575199816229244,0.05529415214085893,0.0010299065116023847,0.036137843460247204,0.9822521805763245,,,620.9024695352596,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,7,2.711618487558354,-0.010352282753656052,-0.011455820094906507,0.04714903127560544,0.9971534013748169,,,0.4297709284579021,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,8,11.889216648046087,0.00907679499062194,0.06501027603115733,0.007297113336644529,,,0.9940885305404663,47.96937186135439,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,9,16.46653119775482,-0.014764623390249552,0.06396143476430448,0.00743300432727072,,0.7020218372344971,,12.655845014542848,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,10,56.97427795727151,0.02821258903524751,0.05899609717642133,0.00928217504621521,,0.8915066123008728,,7.966587423991465,,,
sub-39__jax_gpu,AMICA-Python (JAX-GPU),sub-39,11,22.75489871466317,0.03337957919672312,0.051237320224173044,0.024896570400956757,0.903204619884491,,,15.493646507345815,,,
